Flow Duration;Total Fwd Packets;Packet Length Mean;Flow Bytes/s;Fwd Packet Length Max
2942,905761;1;74;0,025145216;0
28069;17;446,2075881;961047,6532;1312,993792
134149;20;618,897826;1380158,778;1514
523,478254;1;1292;2,46810634;1238
2890,660157;1;1514;0,523755792;1460
667880,72;30;743,07;91135790,96;968,35
60687;26;330,0879293;1020857,645;1479,20936
445222,8;63;1224,64;56594540,5;1421,35
319106;25;203,6682873;1218525,599;1514
622,21972;1;1294;2,079651217;1240
1743,305548;1;166;0,095221403;132
54,085926;1;54;0,998411287;0
71234;34;388,8572911;929573,956;1321,010775
87129;24;661,3649231;745146,8079;1514
2881,713342;1;1514;0,525381889;0
55,687913;1;1514;27,18722773;0
2490,740744;1;1242;0,498646839;1208
516004,4;6;116,8;99530579,37;496,94
2655,77519;1;194;0,073048352;160
3915;20;408,418847;587904,0182;1122,669051
454,254816;1;1292;2,844218601;1238
2893,864202;1;104;0,035938107;50
536001,14;90;1148,13;94998224,33;842,45
2896,483757;1;90;0,031072158;36
2831,948758;1;1514;0,534614193;0
696062,58;31;711,07;77367294,94;736,1
54697;23;330,5475785;1006570,379;1101,847609
731120,92;72;90,82;36921199,16;1283,72
213074;18;388,4953878;1787135,527;1514
52,429796;1;1514;28,87670917;0
2894,76158;1;1514;0,523013712;1460
553936,44;89;1456,07;89049996,26;1430,51
2886,800148;1;101;0,034986835;47
770,093483;1;1292;1,67771839;1238
294035;21;633,051139;242781,5896;1514
2708,888326;1;1122;0,414192047;1088
50,69798;1;1514;29,86312216;0
65821;28;489,2327951;1223498,688;1317,452552
2257,944916;1;1159;0,513298616;1125
285,146711;1;1292;4,531000869;1238
341,202905;1;1292;3,786603154;1238
2894,224735;1;1514;0,523110725;1460
439,568237;1;1294;2,943797773;1240
584,177917;1;1294;2,215078592;1240
283,162673;1;523;1,846994848;469
51838;22;547,2401025;238372,0342;1332,797682
2901,640357;1;1514;0,521773829;1460
512,230763;1;1294;2,526205162;1240
284,967165;1;1292;4,533855665;1238
1666,728873;1;90;0,053997985;36
360601,56;99;1498,33;15563763,62;135,46
52,725634;1;1514;28,71468499;0
584,239315;1;1294;2,214845808;1240
215681,54;19;1077,13;91410327,91;653,53
629589,75;84;253,36;82112420,15;876,82
88142;13;217,3847746;1671788,321;1514
208677,99;90;242,78;91419025,05;781,15
196413,39;65;1497,56;91636413,15;310,08
146277,44;90;204,76;87328146,03;1479,06
672599,24;12;396,87;849916,4;461,33
51,401082;1;1514;29,45463231;0
2895,013779;1;1514;0,52296815;1460
14579;21;573,4933707;1445002,277;1509,983329
2941,943816;1;74;0,025153438;0
995056,7;98;860,32;44188354,96;1414,13
742,391004;1;1292;1,74032281;1238
2176,42613;1;1212;0,55687624;1178
52,977816;1;1514;28,57799898;0
961,944471;1;98;0,101876982;44
2938,142494;1;1292;0,439733608;1238
2894,222099;1;1514;0,523111201;1460
2879,421482;1;74;0,025699607;0
55,120885;1;66;1,197368272;0
725585,26;5;90,94;59435360,87;1159,95
28134,14;6;135,73;13758270,65;684,54
740055,2;41;1121,76;62073344,27;832,12
604757,11;58;1190,49;22216596,97;1021,23
51,642793;1;1514;29,31677167;0
695,505533;1;1292;1,857641581;1238
161,383189;1;148;0,91707197;0
53,287229;1;1514;28,41206045;0
2849,800533;1;1514;0,531265252;0
2894,72273;1;104;0,035927448;50
2620,110881;1;1230;0,469445781;1196
228,005675;1;1292;5,6665256;1238
224684,22;18;1411,51;64169828,89;361,95
1329,83;87;478,35;13623114,4;447,29
66624,74;16;1036,81;42588069,35;525,51
2816,287175;1;60;0,021304646;0
294,529608;1;161;0,546634345;0
864,698501;1;1292;1,494162413;1238
514,260895;1;1292;2,512343462;1238
56,134279;1;66;1,175752143;0
869178,06;33;745,73;70552713,48;464,35
491986,76;59;1040,2;42596307,06;1200,09
709,281954;1;1292;1,82156051;1238
584,440227;1;1294;2,214084414;1240
560,030339;1;1294;2,310589101;1240
257276,08;2;781,88;34789180,6;1075,93
132,195537;1;1292;9,773400975;1238
2894,541019;1;1514;0,523053565;1460
2252,386458;1;166;0,073699608;132
2822,726678;1;1514;0,536360821;0
511,43137;1;74;0,144691945;0
887,034267;1;1292;1,456538994;1238
52,396901;1;1514;28,8948381;0
810599,52;56;162,53;4103102,54;767,62
2892,454858;1;553;0,191187081;499
50,489702;1;1514;29,98631226;0
654867,75;86;330,09;89850787,33;1264,33
505,145342;1;1292;2,557679721;1238
23198,42;17;1220,44;53953319,38;530,96
1063,961826;1;1292;1,214329281;1238
1720,615108;1;69;0,040101938;15
2240,169722;1;1058;0,472285644;1024
9147;10;686,6523808;1531993,614;1470,244215
2599,555036;1;132;0,050777921;98
50,270123;1;1514;30,11729193;0
2939,998772;1;74;0,025170079;0
846113,41;12;1004,2;76170707,51;945,38
59448,64;11;112,01;52230506,6;1301,21
2947,693491;1;14474;4,910279864;0
80069,47;42;1392,31;59170449,4;306,23
50,55303;1;1514;29,94874828;0
52,016161;1;1514;29,10633814;0
2512,336315;1;1108;0,441023757;1074
2891,377501;1;102;0,035277303;48
54,941148;1;1514;27,55675896;0
746,360098;1;95;0,127284404;41
54,070502;1;54;0,998696091;0
2894,74776;1;104;0,035927137;50
6627,65;98;803,91;77776454,1;994,72
127815;16;368,9703463;897801,2401;1082,457503
2640,456541;1;1131;0,428335018;1097
342,120797;1;55;0,160761931;0
213113;22;430,6697617;321298,5152;1491,237597
2816,773574;1;1514;0,537494392;0
134864,68;59;577,79;97836706,46;1434,35
625,810703;1;98;0,156596874;44
63,892816;1;1292;20,22136542;1238
2322,176361;1;192;0,082681059;158
66200;16;292,4163394;1223103,638;1514
2664,955382;1;1215;0,455917577;1181
51,584215;1;66;1,279461144;0
2746,71908;1;1137;0,413948411;1103
303096,12;57;192,4;61205250;1221,03
2893,506223;1;1514;0,523240623;1460
2894,729886;1;1514;0,523019438;1460
52,525216;1;1514;28,82425026;0
415,677278;1;1292;3,108180469;1238
393052,4;22;500,8;66003242,49;235,27
206641;23;579,3612563;994972,5239;1514
1632,087395;1;113;0,069236488;0
83,707769;1;1294;15,45854106;1240
646288,25;59;433,51;35504140,76;868
2895,287096;1;1514;0,522918781;1460
432572,58;8;716,58;68155285,54;871,42
2861,968232;1;1514;0,529006571;0
345675,65;78;796,81;63059817,68;1249,9
2815,349372;1;60;0,021311742;0
2712,615905;1;127;0,046818276;93
50,54291;1;1514;29,95474479;0
436,520863;1;1466;3,358373267;0
49,638435;1;1514;30,50055808;0
90910;11;270,9771394;708847,6774;1223,938458
54,786279;1;1514;27,63465598;0
2895,843505;1;1514;0,522818307;1460
702845,53;10;857,18;53912875,72;1060,64
2495;15;532,0244963;1631907,168;912,1970587
610,434002;1;1292;2,11652692;1238
1042,544639;1;1292;1,239275471;1238
2941,997615;1;74;0,025152978;0
795931,99;58;276,15;84545363,76;156,62
2893,882101;1;1514;0,523172661;1460
439,55292;1;1294;2,943900355;1240
2893,882353;1;1337;0,462009106;1283
560,918891;1;1294;2,306928896;1240
910,470294;1;1292;1,419046845;1238
51,482409;1;1514;29,40810269;0
434,777829;1;1466;3,37183706;0
976,146315;1;1292;1,32357207;1238
53,019248;1;1514;28,55566664;0
2941,604777;1;1290;0,438536138;1236
2416,955856;1;756;0,312790156;722
677,853558;1;1292;1,9060164;1238
2913,654407;1;909;0,311979347;855
1088,417075;1;1292;1,187044956;1238
2895,214074;1;1514;0,52293197;1460
560,00734;1;1294;2,310683995;1240
713326,24;6;155,68;15612911,25;1051,27
85930;19;1100,530497;1704947,38;1118,782579
112970;19;309,7042638;1532681,721;1514
27463;14;95,9013659;842334,0588;1367,430896
9060;27;394,6863759;978959,8343;1514
61341,47;67;350,24;40743871,6;185,41
62326;23;307,5348141;919010,408;1514
16785;18;243,08691;1032972,168;1514
609910,79;77;1164,83;70447071,71;1484,14
111,778128;1;1292;11,55861179;1238
51,325146;1;1514;29,49821069;0
902,293615;1;1292;1,431906396;1238
55,527038;1;1514;27,26599558;0
258539,86;47;776,86;52668412,48;723,69
45287,92;23;548,34;74342234,21;1249,61
2222;21;293,3353588;245228,9141;1220,426818
509892,47;59;504,35;53018042,11;1212,53
2894,61651;1;1514;0,523039924;1460
644533,91;88;958,66;66498565,29;473,21
55,36468;1;1514;27,34595364;0
81163;22;377,8836806;286435,0462;1309,356664
385,419331;1;142;0,368429885;0
563,675504;1;110;0,195147738;56
51,758727;1;1514;29,25110524;0
51,556865;1;1514;29,36563289;0
989112,91;17;1167,4;45050629,11;1445,64
2484,262414;1;1222;0,491896505;1188
50,462135;1;1514;30,0026935;0
50,928379;1;1514;29,72802198;0
2904,887174;1;1514;0,521190638;1460
50,611291;1;1514;29,91427289;0
691485,97;64;1061,63;19031976,01;904,67
574371,38;58;797,02;97293047,45;1179,7
2817,394255;1;1514;0,53737598;0
2941,983723;1;74;0,025153096;0
2891,445731;1;1514;0,523613493;1460
56,187416;1;1514;26,9455348;0
1023,200619;1;1292;1,262704473;1238
625,333849;1;1294;2,069294666;1240
574,475955;1;1292;2,249006223;1238
805465,33;42;556,19;23239344,84;1500,81
64,896314;1;1288;19,8470437;1234
2032;11;754,675698;586037,0698;1514
942318,91;94;494,4;89075872,16;972,71
2893,723666;1;1514;0,523201305;1460
50,452318;1;1514;30,00853142;0
55,405586;1;1514;27,3257641;0
185955,74;68;1295,19;97109079,93;1205,97
2050,214141;1;1109;0,540919106;1075
1;2;437;874000000;437
51,601643;1;1514;29,34015048;0
27654;16;437,0251863;1762435,486;1514
379231;25;596,7412589;1299902,063;1514
2308,304572;1;1162;0,503399774;1128
847,083022;1;1292;1,525234204;1238
24066,53;58;493,72;27116336,78;893,39
2753,036989;1;1213;0,440604323;1179
1;2;407;814000000;407
49,960144;1;1514;30,30415544;0
50,751197;1;1514;29,83180811;0
1049,470754;1;98;0,093380401;44
2895,362941;1;1514;0,522905083;1460
50,552893;1;66;1,305563238;0
57658,42;6;804,74;45188972,5;484,97
53,217597;1;1514;28,44923591;0
2894,917411;1;1514;0,522985559;1460
52,430141;1;1514;28,87651916;0
439,551017;1;1294;2,9439131;1240
180165;22;231,4717832;1437898,483;1115,399666
336585,36;8;796,04;38138403,45;202,92
2302,688073;1;127;0,055152933;93
1935,219361;1;114;0,058908051;80
2398,535679;1;1207;0,5032237;1173
506745,48;69;1163,94;2708818,26;1466,5
68607,49;68;591,08;10544598,81;1295,87
65,797892;1;257;3,905900148;0
2613,30276;1;1150;0,440056168;1116
695,5275;1;1292;1,857582911;1238
2891,550883;1;1514;0,523594452;0
51,63712;1;1514;29,31999249;0
50,495834;1;1514;29,98267085;0
560,161653;1;1294;2,310047449;1240
116318,21;60;1253,74;68258156,31;1157,85
141243;18;627,3339882;217783,0076;1456,554597
86292;17;289,0215536;1556105,816;1324,70628
51,058563;1;54;1,057609062;0
52,291866;1;1514;28,95287713;0
76875;22;507,2677881;513404,2465;1455,677545
242,082486;1;1292;5,337023822;1238
310499;13;707,2799378;924170,0389;635,3191406
565,279136;1;1292;2,28559647;1238
97,712135;1;1292;13,22251312;1238
344,520615;1;1292;3,750138424;1238
2891,480958;1;1514;0,523607114;1460
53,366749;1;54;1,011866003;0
2893,30129;1;102;0,035253847;48
422259,97;59;885,17;22702626,69;311,24
48;2;463;19291666,67;463
677,554588;1;1292;1,906857427;1238
2954,565757;1;1514;0,512427248;1460
44818;20;465,9920031;1686911,491;1262,878454
725145,64;94;480,63;3829176,5;891,86
2822,736529;1;1514;0,53635895;0
193342,28;7;1219,73;30029584,28;1127,79
2080,65538;1;114;0,054790429;80
1951,959054;1;1104;0,565585634;1070
85448,08;39;83,28;46709872,25;235,52
323,667139;1;1292;3,991755233;1238
56,045205;1;1514;27,01390731;0
623,622387;1;1294;2,074973614;1240
206778;17;552,2963373;801128,755;1514
560,009556;1;1294;2,310674852;1240
5252;26;572,1266695;1312367,87;949,4965056
53,932425;1;54;1,001252938;0
243278;13;64;469944,2864;1514
2890,286848;1;1514;0,52382344;0
2042,444927;1;1514;0,741268457;0
294,454904;1;74;0,251311827;0
53,319165;1;1514;28,39504279;0
8089;16;906,7565024;978860,9883;1514
30811;13;658,8185964;1042756,058;1514
468264,54;31;999,65;84586499,86;170,96
2814,037672;1;1514;0,538016962;0
608,124176;1;103;0,169373302;49
2208,278301;1;1075;0,486804584;1041
598084,45;38;1193,83;19692792,39;1414,92
969,491353;1;1292;1,332657578;1238
619,172024;1;1292;2,086657581;1238
146,376874;1;1292;8,82653083;1238
2634,316923;1;114;0,043274975;80
53,787346;1;1514;28,14788393;0
52,594748;1;1514;28,78614365;0
56,096292;1;1514;26,98930569;0
50,370754;1;1514;30,05712342;0
749836,7;10;844,25;65245889,93;582,6
2810,51432;1;1514;0,538691438;0
2090,409932;1;1196;0,572136585;1162
335,670859;1;1292;3,84900852;1238
55,374228;1;1514;27,34123847;0
332,77156;1;74;0,222374772;0
52,000942;1;1514;29,11485663;0
51,636866;1;1514;29,32013672;0
692300,53;73;1149,04;47560494,85;71,46
526656,63;47;768,26;3633265,85;190,73
315,834513;1;1292;4,090749879;1238
54,581303;1;1514;27,73843586;0
50,405419;1;1514;30,03645243;0
565,577038;1;1294;2,287928807;1240
2168,397215;1;181;0,083471791;147
2308,355308;1;189;0,081876477;155
243278;16;394,0708169;392028,7708;1514
2891,561506;1;1514;0,523592528;0
2122,935537;1;173;0,081490934;139
2464,936005;1;1139;0,462080962;1105
122970;15;492,9916623;1206214,923;1374,58491
620,836426;1;1294;2,084284916;1240
2822,520978;1;74;0,026217697;0
677,521242;1;1292;1,906951278;1238
877161,59;5;1353,39;49266046,29;859,02
179597,51;56;847,75;89043555,32;685,65
2425,755066;1;173;0,071318;139
109,406978;1;1466;13,39951083;0
2287,236067;1;182;0,079572023;148
560,195545;1;1294;2,309907691;1240
2895,111707;1;1514;0,52295046;1460
214499,26;58;795,16;32532914,36;273,19
574,71862;1;1294;2,251536583;1240
180869,85;45;1094,07;46312191,68;220,59
2889,552831;1;539;0,186534053;485
589,214667;1;74;0,125590899;0
2652,24833;1;1262;0,475822714;1228
2574,120093;1;1211;0,470452021;1177
243956;25;282,6007826;1999594,441;1514
338,422604;1;273;0,806683702;0
218199,42;58;185,33;61085966,98;331,66
54,585494;1;1514;27,73630614;0
2193,374817;1;1194;0,544366604;1160
55,328337;1;1514;27,36391612;0
51,802186;1;1514;29,22656528;0
864,715654;1;1292;1,494132774;1238
341,188901;1;1292;3,786758574;1238
2410,296569;1;178;0,073849833;144
608689,32;15;866,9;33001729,24;1403,35
71597,52;31;722,19;96654877,32;1323,15
1448,093573;1;99;0,068365748;45
305853,17;78;1155,92;77939068,59;279,61
282600;22;481,0631877;29825,03038;1360,698595
2883,116558;1;1514;0,525126185;0
2000,348166;1;1057;0,528408013;1023
2042,915564;1;176;0,086151382;142
49,960936;1;1514;30,30367505;0
52,505948;1;66;1,257000421;0
2120,41639;1;1514;0,714010704;0
736,518616;1;100;0,135773893;46
580048,9;10;961,13;19585083,06;1349,98
444940,64;96;609,83;3738590,84;236,1
50,887251;1;1514;29,75204871;0
625,834809;1;1294;2,067638264;1240
699,377666;1;1292;1,847356673;1238
677467,79;87;221,77;37901067,2;838,82
882168,47;91;1141,21;50932066,78;814,16
2815,884533;1;1514;0,537664092;0
2198,835325;1;1207;0,548926964;1173
997,916088;1;1292;1,294698035;1238
2286,74916;1;158;0,069093717;124
49,835803;1;1514;30,37976472;0
2948,926749;1;23114;7,838105846;0
50,081756;1;1514;30,23056879;0
56,146813;1;1514;26,96502067;0
661,224429;1;1292;1,953950794;1238
2894,397517;1;1514;0,523079498;1460
92,762465;1;1294;13,94960759;1240
52,696387;1;1514;28,73062192;0
86,83957;1;1294;14,90104091;1240
1079,286494;1;97;0,08987419;43
29871;17;537,0629032;881011,6752;1514
1940,251742;1;973;0,501481317;939
416144,43;58;1406,84;3521214,58;1396,28
560,446488;1;1294;2,308873417;1240
2037,999659;1;1222;0,599607558;1188
565,865058;1;1294;2,286764273;1240
415433,12;60;1435,21;19210315,84;1338,07
2084,209017;1;158;0,075808136;124
655902,64;38;1400,06;37743342,93;931,66
81,488246;1;95;1,165812292;41
902,264056;1;1292;1,431953307;1238
343559,74;78;1276,57;13551663,07;1247,33
466,377816;1;74;0,158669639;0
452,192584;1;110;0,243259186;56
222,360029;1;1292;5,81039677;1238
565,8725;1;1294;2,286734198;1240
50,794476;1;1514;29,80639017;0
49,832866;1;1514;30,38155521;0
52,354003;1;1514;28,91851405;0
1088,435143;1;1292;1,187025251;1238
628,697047;1;1292;2,055043847;1238
2892,696358;1;102;0,035261219;48
864,707244;1;1292;1,494147305;1238
2810,482938;1;1514;0,538697453;0
52,424958;1;1514;28,87937404;0
442,230454;1;1294;2,926076179;1240
2589,616202;1;189;0,072983788;155
2892,800883;1;285;0,098520434;0
407565,22;56;175,77;80914533,51;1447,28
2916,573375;1;1514;0,519102318;1460
1;2;457;914000000;457
2948,914752;1;74;0,025093977;0
2706,284359;1;1156;0,42715393;1122
101446;18;744,1443045;117269,8063;1514
1465,43578;1;1514;1,03313978;0
362,021953;1;1292;3,568844336;1238
2394,774023;1;703;0,293555882;669
381,75316;1;74;0,193842534;0
2938,018181;1;1292;0,439752214;1238
539758,97;59;1288,42;84618107,65;909,05
163565;26;322,4217059;1658929,875;1119,191229
18688;18;871,5451658;1179960,467;1514
561,22995;1;1294;2,305650291;1240
442,250457;1;97;0,219332729;43
222,418828;1;1292;5,808860724;1238
52,993228;1;1514;28,56968765;0
2822,594313;1;1514;0,536385974;0
753831,77;84;1046,64;18022036,95;512,48
147019,19;57;574,98;50201942,67;1220,01
2822,485551;1;1514;0,536406643;0
810,895029;1;1292;1,59330117;1238
2907,740167;1;101;0,034734878;47
220,224677;1;1292;5,866735789;1238
200244;15;577,9971723;763426,8601;1296,466354
569035,61;24;453,92;6048387,51;1107,27
51,780896;1;66;1,274601326;0
661,222858;1;1292;1,953955436;1238
418837,3;6;851,71;31603730,26;1470,99
56,005232;1;54;0,964195614;0
54,863165;1;1514;27,59592839;0
55,374502;1;1514;27,34110318;0
2936,880318;1;1292;0,439922591;1238
2727,611124;1;158;0,057926146;124
502792,11;67;1373,06;55419396,78;280,76
163458;19;379,7820868;1324022,855;1296,930469
54,877362;1;1514;27,58878921;0
200460,03;95;698,94;66089528,76;213,6
1676,623243;1;1294;0,771789372;0
142726;14;577,2185914;351905,49;1514
50,839623;1;1514;29,77992127;0
49,775908;1;1514;30,41632047;0
55,046632;1;1514;27,50395288;0
2940,810894;1;74;0,025163128;0
750404,67;9;530,47;2591328,41;1260,01
52,181182;1;1514;29,01429046;0
564328,22;14;1481,41;92195614,03;156,98
560,046679;1;1294;2,310521687;1240
0;2;420;inf;420
2950,129543;1;74;0,025083644;0
2662,02583;1;127;0,047708027;93
743572,18;12;1385,3;8566150,67;316,21
44432;15;492,365699;232483,0414;840,9390288
2871,055484;1;134;0,046672731;0
76972;27;233,3839978;1137656,498;1514
97685;22;300,4272902;1679602,35;1514
2640,849931;1;1059;0,401007262;1025
283,008591;1;1292;4,565232422;1238
2942,914992;1;74;0,025145137;0
734270,25;61;1117,17;36792171,64;1498,23
2178,071233;1;1184;0,543600219;1150
1036,346634;1;1292;1,246687118;1238
2942,977651;1;74;0,025144601;0
1063,982509;1;99;0,093046642;45
2947,515566;1;74;0,025105889;0
651,949027;1;98;0,1503185;44
1;2;686;1372000000;686
2895,863977;1;1514;0,522814611;1460
2936,804299;1;1292;0,439933979;1238
2336,366496;1;1274;0,545291161;1240
50,881108;1;1514;29,75564074;0
2822,557417;1;1514;0,536392985;0
55,387733;1;1514;27,33457195;0
625,988644;1;1294;2,067130147;1240
2893,442661;1;102;0,035252124;48
2390,392185;1;113;0,047272578;0
108715,85;38;976,33;62496650,78;73,73
1;2;413;826000000;413
2894,221785;1;1514;0,523111258;1460
1667,169041;1;1294;0,776166044;0
52,586936;1;1514;28,79041995;0
54,706216;1;54;0,987090736;0
2886,918165;1;1514;0,524434678;1460
895252,01;16;479,43;17349218,55;258,85
563104,11;44;757,96;46278733,28;1224,05
56,099684;1;1514;26,98767382;0
2269,720515;1;1131;0,498299236;1097
0;2;430;inf;430
2374,148219;1;127;0,053492869;93
2520,454338;1;1161;0,460631237;1127
55,460596;1;1514;27,29866034;0
312,425377;1;1292;4,135387491;1238
1746,05887;1;86;0,04925378;52
2330,778037;1;1219;0,523001324;1185
126,104425;1;1292;10,24547703;1238
52,568034;1;54;1,027240223;0
701,582318;1;1292;1,84155154;1238
953,107221;1;1292;1,355566268;1238
244525,72;8;702,14;35203927,96;1353,11
2411,094831;1;1151;0,477376495;1117
56,1357;1;1514;26,97035885;0
2894,626175;1;1514;0,523038178;1460
629,86944;1;1294;2,054393999;1240
625,381457;1;1294;2,069137138;1240
2447,280401;1;1193;0,487479898;1159
907723,32;97;1405;88716315,27;1503,64
2910,646694;1;1514;0,520159318;1460
648011,93;26;1113,18;89737245,45;686,65
637,783834;1;1292;2,025764733;1238
49,799122;1;1514;30,40214182;0
2494,019409;1;1082;0,433837843;1048
2324,423614;1;1126;0,484421167;1092
374,042597;1;158;0,422411781;0
2886,907703;1;1514;0,524436579;1460
560,164107;1;1294;2,310037329;1240
51,743664;1;1514;29,25962048;0
2895,646202;1;1514;0,522853931;1460
2137,531802;1;159;0,074384858;125
51,376415;1;1514;29,46877416;0
81,191108;1;1514;18,64736199;0
56,003136;1;1514;27,03419989;0
872,800272;1;1292;1,480292846;1238
773072,1;23;1133,8;86870738,9;239,64
319385,2;49;641,2;30639352,04;1046,55
453,446066;1;96;0,211712058;42
733,21745;1;1292;1,762096631;1238
2740,700272;1;1140;0,415952088;1106
550447,49;64;1177,97;80038351,1;1020,64
31511,44;6;138,74;83369072,93;728,97
82586;21;700,9911029;1225352,198;1192,129695
93,075809;1;1294;13,9026456;1240
2589,337242;1;170;0,065653866;136
55,151953;1;1514;27,45142992;0
325999;23;432,0017778;735005,2414;1514
50,760624;1;1514;29,8262679;0
423,394284;1;74;0,174777985;0
2895,117269;1;1514;0,522949456;1460
30827;16;419,1380389;962326,353;1335,125102
2948,597393;1;74;0,025096678;0
2559,856904;1;1089;0,425414404;1055
169433,09;5;1432,03;2005213,73;884,21
651,943198;1;1294;1,984835492;1240
693,556279;1;88;0,126882277;34
2444,972682;1;127;0,051943321;93
979,821907;1;96;0,097976989;42
14027;25;287,9215532;496736,2845;687,0374155
59,031152;1;1294;21,92062893;0
801,768611;1;1292;1,61143749;1238
121,547935;1;74;0,6088133;0
255935;16;450,7135095;1046750,185;1437,970424
262831,8;37;1065,9;49523844,16;287,05
2727,654387;1;1079;0,395577975;1045
625,358314;1;1294;2,069213712;1240
2821,709237;1;1514;0,53655422;0
2154,559173;1;127;0,058944772;93
496,701642;1;1292;2,601159103;1238
2453,294602;1;182;0,074185954;148
560,456297;1;1294;2,308833007;1240
1983,784493;1;1154;0,581716413;1120
2427,796451;1;1098;0,452261967;1064
56062;29;688,8320116;1711719,988;1408,503431
54,842019;1;1514;27,60656883;0
368,535078;1;159;0,431437898;0
2895,013779;1;1514;0,52296815;1460
49,833575;1;1514;30,38112296;0
54,477099;1;1514;27,79149404;0
2727,695463;1;173;0,063423502;139
55,35373;1;74;1,336856589;0
1832,266798;1;114;0,062218013;60
2941,950706;1;74;0,025153379;0
2897,16777;1;101;0,034861633;47
2404,040215;1;1070;0,445084068;1036
76,34326;1;1292;16,92356317;1238
49,871781;1;66;1,323393658;0
2283,771185;1;1144;0,50092584;1110
467943,09;22;842,57;73318040,27;920,18
583303,12;17;528,17;94814906,33;415,19
651824,61;98;1345,87;77302196,2;906,78
887,017394;1;1292;1,4565667;1238
2881,830284;1;1514;0,52536057;0
904072,2;32;155,15;94716395,48;964,12
541,772093;1;1292;2,38476661;1238
983,637606;1;97;0,098613554;43
2822,425837;1;1514;0,536417992;0
577557,7;51;1291,5;21301892,51;208,39
700684,75;90;976,86;60367990,22;1000,13
574,459145;1;1292;2,249072034;1238
2948,869194;1;15914;5,396644933;0
297779,88;9;214,22;50461871,19;471,72
2808,566511;1;86;0,030620603;0
106129;22;562,0322573;1240890,018;1514
78764;18;424,7066946;1052856,783;1514
56,073828;1;1514;27,00011801;0
2894,679085;1;104;0,03592799;50
738480,69;49;1102,1;80013065,76;1192,68
2895,613465;1;1514;0,522859842;1460
1672,959082;1;148;0,088466001;0
2942,198524;1;86;0,029229843;0
155,746367;1;159;1,02089058;0
590,946302;1;55;0,093071062;0
76274;17;336,7037386;1006913,877;1118,992144
2900,940434;1;239;0,082387076;185
2891,920092;1;1514;0,523527605;0
2936,838422;1;1292;0,439928867;1238
52,921232;1;1514;28,60855491;0
54,769594;1;1514;27,64307459;0
535124,91;76;771,54;82279447,77;413,64
287015;28;254,0522976;627592,5632;1514
51,560232;1;1514;29,36371525;0
1;2;582;1164000000;582
574,707306;1;1294;2,251580908;1240
20202;13;883,6935533;512114,4877;1026,653898
565,929508;1;102;0,180234461;48
149978;14;426,3700666;924733,097;1514
14896;13;475,2007104;444468,461;1513,133305
147,051607;1;74;0,503224691;0
32172;16;553,6582334;1522771,679;1035,875911
487,848861;1;1292;2,648361205;1238
560,06548;1;1294;2,310444125;1240
604,453839;1;1294;2,140775547;1240
52,632482;1;54;1,025982377;0
51,563174;1;1514;29,36203987;0
2165,206678;1;1274;0,588396485;1240
55,736317;1;1514;27,16361709;0
2894,536671;1;1514;0,523054351;1460
2569,178838;1;150;0,058384414;116
55,864411;1;1514;27,10133242;0
44302,27;74;533,8;16758718,74;71,84
82,165465;1;1466;17,84204571;0
2815,826316;1;1514;0,537675208;0
2465,815837;1;185;0,075025879;151
82,813329;1;1466;17,70246408;0
2893,845124;1;1514;0,523179346;1460
2432,4687;1;1274;0,523747746;1240
2895,856499;1;1514;0,522815961;1460
920885,78;62;655,8;65081062,24;862,2
55,907223;1;54;0,965885911;0
389671,65;18;765,93;47674647,86;1416,03
104,772668;1;1292;12,33146022;1238
2710,34401;1;1091;0,402531928;1057
2297,135293;1;179;0,077923142;145
2895,875964;1;1514;0,522812447;1460
2114,236415;1;180;0,08513712;146
53,80828;1;1514;28,13693305;0
2947,612883;1;74;0,025105061;0
2815,883434;1;1514;0,537664301;0
663,481225;1;1294;1,950318938;1240
2141,456389;1;164;0,076583395;130
592,606388;1;1292;2,180199242;1238
2971,755916;1;112;0,037688156;58
50,622217;1;1514;29,90781637;0
619,17165;1;1292;2,086658842;1238
2948,651533;1;15914;5,397043298;0
121750;20;500,5008123;1371488,081;1227,572692
541760,01;88;1242,2;34324547,43;1294,48
145588,2;97;898,09;43798121,82;1379,96
51,449945;1;1514;29,42665868;0
2893,717542;1;1514;0,523202413;1460
2741,684966;1;1047;0,381881949;1013
322808;16;534,3835819;1105235,081;1420,560317
342274,45;46;1094,91;21788853,16;1442,45
54,475436;1;1514;27,79234245;0
2894,625211;1;1514;0,523038352;1460
52,41763;1;1514;28,88341138;0
2463,477938;1;1048;0,42541481;1014
450212;4;1314,3;59480215,22;195,46
2393,444006;1;127;0,053061613;93
2888,656232;1;1514;0,524119133;1460
944,975924;1;1292;1,367230599;1238
914643,72;89;258,23;37706551,55;1186,85
2894,904348;1;1514;0,522987919;1460
746,306535;1;1292;1,731192128;1238
660,78577;1;1294;1,958274613;1240
2891,909491;1;1514;0,523529524;0
82,663409;1;1466;17,73456962;0
38657;12;282,6109351;480557,4093;1179,045684
362415,76;81;628,4;46795212,93;303,23
2916,599966;1;1514;0,519097585;1460
55,405885;1;1514;27,32561663;0
52,021967;1;1514;29,10308968;0
368616,92;6;635,03;50488607,42;1075,61
54,477353;1;1514;27,79136446;0
2948,921927;1;74;0,025093916;0
778,057778;1;1292;1,660545058;1238
2893,367787;1;1514;0,523265658;1460
1071,071999;1;1292;1,206268113;1238
2686,673146;1;569;0,21178609;535
